行政區域代碼,業者名稱店名,食品業者登錄字號,地址,評核結果
63000010,麟聚,A-189164053-00001-5,臺北市松山區敦化北路100號,優
63000010,雲川水月 Clavius,A-189186710-00001-9,臺北市松山區富錦街120號1樓,優
63000110,丹迪旅店 天母店,A-128009495-00000-5,臺北市士林區中山北路6段728巷2號,優
63000020,阿豬媽韓式烤肉吃到飽-信義店,A-183688321-00001-8,臺北市信義區松壽路12號5樓,優
63000020,瀧厚炙燒熟成牛排 台北信義ATT店,A-183095278-00001-1,臺北市信義區松壽路12號5樓,優
63000110,雞湯大叔 天母店,A-183589309-00007-0,臺北市士林區士東路130號1樓,優
63000110,DONQ東客麵包天母店,A-123930301-00057-1,臺北市士林區天母東路68號B1,優
63000060,施家鮮肉湯圓,A-200120798-00001-7,臺北市大同區延平北路3段56號,優
63000060,beard papa-雙連店,A-180292991-00041-3,臺北市大同區民生西路92號,優
63000040,無老鍋-台北中山分公司,A-153546917-00017-6,臺北市中山區中山北路2段36之1號1~2樓,優
63000040,月夜岩,A-142982519-00000-8,臺北市中山區雙城街25巷9號1樓,優
63000040,法蘭司烘焙-伊通店,A-128208895-00000-0,臺北市中山區伊通街32號,優
63000040,法蘭司烘焙-民權店,A-177483341-00000-5,臺北市中山區建國北路2段151巷30號,優
63000060,EIKA 盈科,A-190323071-00019-3,臺北市大同區民樂街58號,優
63000040,Circum-,A-194132383-00001-2,臺北市中山區中山北路2段39巷3號B2,優
63000010,VGEST 低碳披薩,A-189124525-00001-5,臺北市松山區八德路4段658號,優
63000040,喜瑞飯店,A-127559324-00000-5,臺北市中山區長安東路1段64號,優
63000050,NOBUO,A-202292894-00000-5,臺北市中正區泰安街8號1樓,優
63000010,蒲園飯店,A-170380242-00000-4,臺北市松山區八德路4段176號,優
63000070,禾順行旅,A-116309406-00001-8,臺北市萬華區廣州街247號,優
63000070,金獅樓,A-122198006-00000-6,臺北市萬華區西寧南路36號B區10樓,優
63000070,DonDonDonki 西門店,A-183723869-00002-6,臺北市萬華區西寧南路123號,優
63000070,聖瑪莉西門1店,A-109499839-00178-5,臺北市萬華區成都路54之1號,優
63000080,滬江高中附設廚房,A-200227280-00002-2,臺北市文山區羅斯福路6段336號,優
63000080,喔A咖啡-世新大學,A-202282401-00000-8,臺北市文山區木柵路1段17巷1號,優
63000080,食堂171-世新大學,A-127733956-00001-1,臺北市文山區木柵路1段17巷1號,優
63000080,禾豐美食-世新大學,A-202295519-00000-2,臺北市文山區木柵路1段17巷1號,優
63000080,樂田-萬隆,A-128427006-00097-3,臺北市文山區羅斯福路5段214號,優
63000030,伴鹿咖啡,A-142775384-00001-9,臺北市大安區敦化南路2段203號4樓,優
63000030,COUNTEA卡帝本植茶焙所-遠企店,B-182916115-00000-2,臺北市大安區敦化南路2段203號1樓,優
63000030,雲之南麗江斑魚火鍋-遠企店,A-154365435-00001-4,臺北市大安區敦化南路2段203號B2,優
63000030,aunt stella遠企店,A-123225889-00069-2,臺北市大安區敦化南路2段203號B2,優
63000030,雪嶽山韓式料理遠企店,A-153717587-00002-3,臺北市大安區敦化南路2段203號B2,優
63000030,初點甜豆花遠企店,A-202275643-00001-9,臺北市大安區敦化南路2段203號B2,優
63000030,永旭府城遠企店,A-131869194-00001-0,臺北市大安區敦化南路2段203號B2,優
63000030,北岸咖啡遠企店,A-202266620-00002-5,臺北市大安區敦化南路2段203號B2,優
63000110,百齡診所附設護理之家,A-202302106-00000-3,臺北市士林區重慶北路4段187號1樓,優
63000120,全國素食-台北榮總店,A-154027202-00104-5,臺北市北投區石牌路2段205號中正樓生活廣場,優
63000120,韓姜熙的小廚房-台北榮總店,A-128841757-00137-1,臺北市北投區石牌路2段206號中正樓生活廣場,優
63000120,金仙魯肉飯 鉑金食堂,A-196955073-00000-2,臺北市北投區石牌路2段207號中正樓生活廣場,優
63000120,關北紅豆餅-台北榮總店,A-124375652-00144-1,臺北市北投區石牌路2段208號中正樓生活廣場,優
63000120,洪瑞珍-台北榮總店,A-125564791-00004-1,臺北市北投區石牌路2段209號中正樓生活廣場,優
63000120,台灣G湯-台北榮總店,A-193380032-00004-0,臺北市北投區石牌路2段210號中正樓生活廣場,優
63000030,筌 壽司 割烹,A-200135284-00001-3,臺北市大安區安和路1段78巷37號,優
63000030,Restaurant Ephernité,A-124752022-00000-2,臺北市大安區安和路2段233號,優
63000030,國立臺灣大學研三(國青)開心廚房,A-200226102-00001-3,臺北市大安區辛亥路3段30號,優
63000030,凱樂烘培-和平門市,A-128193611-00007-6,臺北市大安區和平東路1段25號,優
63000040,FX富驛時尚酒店,A-183056697-00000-2,臺北市中山區南京東路3段131號1樓,優
63000020,MISOTABLE,A-194137423-00002-3,臺北市信義區松高路19號B2,優
63000080,臺灣警察專科學校(尊爵團膳),H-182788998-00006-0,臺北市文山區興隆路3段153號,優
63000030,Second Floor 貳樓師大店,A-124314831-00002-6,臺北市大安區師大路24號,優
63000030,五花馬水餃,A-202310851-00001-0,臺北市大安區羅斯福路4段1號,優
63000030,九久滷贊舖,A-202310851-00002-1,臺北市大安區羅斯福路4段1號,優
63000030,強尼兄弟健康廚房,A-202310851-00003-2,臺北市大安區羅斯福路4段1號,優
63000030,重慶抄手,A-202311166-00001-0,臺北市大安區羅斯福路4段1號,優
63000030,第八小吃部 吾煎,A-202289328-00001-4,臺北市大安區羅斯福路4段1號,優
63000030,第七小吃部(原典鮮沏茶),A-202311177-00001-2,臺北市大安區羅斯福路4段1號,優
63000030,第二小吃部(七樂港式燒臘),A-202310943-00001-2,臺北市大安區羅斯福路4段1號,優
63000030,第一小吃部(肥熊早早午餐),A-191717806-00005-2,臺北市大安區羅斯福路4段1號,優
63000030,合作社第二門市(小小福),A-101483519-00004-3,臺北市大安區羅斯福路4段1號,優
63000030,合作社第一門市(小福),A-101483519-00003-2,臺北市大安區羅斯福路4段1號,優
63000030,醉月湖1號-稍飽台大店,A-152447447-00001-6,臺北市大安區羅斯福路4段1號(1號貨櫃屋),優
63000030,醉月湖2號-TT French Bread,A-202259824-00000-1,臺北市大安區羅斯福路4段1號(2號貨櫃屋),優
63000120,象樣東方美食館-台北榮總店,A-183503555-00005-7,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,Dreamers Coffee 台北榮總店,A-142826026-00056-9,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,21Plus北榮義美,A-189627033-00401-1,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000030,炸物三兄弟,A-202264465-00001-9,臺北市大安區長興街92號(男七舍),優
63000030,國立臺灣大學男八宿舍福利社,A-200205363-00000-8,臺北市大安區長興街31號,優
63000030,鴨香坊,A-200042417-00007-4,臺北市大安區長興街50號,優
63000030,銓家莊,A-200042417-00006-3,臺北市大安區長興街50號,優
63000030,早餐吧,A-200042417-00003-0,臺北市大安區長興街50號,優
63000030,轉角哥深夜食堂,A-200042417-00002-9,臺北市大安區長興街50號,優
63000030,銅板美食雞魯哥,A-200042417-00004-1,臺北市大安區長興街50號,優
63000030,凱樂烘培食品有限公司通化門市部,A-128193611-00008-7,臺北市大安區通化街10號,優
63000030,樂田-復興仁愛,A-128427006-00103-1,臺北市大安區復興南路1段255號1樓,優
63000030,凱樂烘培食品有限公司復興門市部,A-128193611-00009-8,臺北市大安區復興南路1段72號,優
63000030,卿卿小粉螺螄粉酸辣粉,A-202309752-00000-7,臺北市大安區新生南路1段1號,優
63000110,陽明春天,A-153740335-00000-8,臺北巿士林區菁山路119之1號,優
63000110,興蓬萊台菜餐廳,A-113469457-00001-8,臺北市士林區中山北路7段55號1樓,優
63000030,好日早午餐-台大合作社第五小吃部,A-200172430-00001-7,臺北市大安區羅斯福路4段1號,優
63000030,蘇格貓底義式冰淇淋,A-187496056-00001-4,臺北市大安區羅斯福路4段1號-共同教室樓梯,優
63000030,M.D.創作料理,A-153949524-00052-6,臺北市大安區羅斯福路4段1號-明達館,優
63000030,Doki Poke夏威夷蒸鮮飯-台大社科店,A-123298989-00002-0,臺北市大安區羅斯福路4段1號-社會科學院,優
63000030,小木屋鬆餅,A-128498682-00003-8,臺北市大安區羅斯福路4段1號-鹿鳴廣場,優
63000030,茶茶小王子x小農飯盒,A-150773676-00001-0,臺北市大安區羅斯福路4段1號-學新館1樓,優
63000030,新月台 café,A-103734301-00001-0,臺北市大安區羅斯福路4段1號-新月台,優
63000110,雀客藏居-台北陽明山,A-190238075-00001-3,臺北市士林區格致路237號,優
63000030,義饗食堂,A-104268726-00011-5,臺北市大安區羅斯福路4段83號2樓,優
63000030,SUBWAY-台大店,A-180591219-00001-4,臺北市大安區羅斯福路4段85號,優
63000030,熊一燒肉-台大店,A-150894320-00002-1,臺北市大安區羅斯福路4段85號2樓,優
63000040,和蒔炭火割烹,A-150872079-00000-6,臺北市中山區長安東路2段36巷1號,優
63000050,路境行旅-府前館,A-183566663-00000-1,臺北市中正區重慶南路1段86號B1,優
63000050,北海漁村 台北杭州店,A-122717540-00001-7,臺北市中正區杭州南路1段8之1號1樓,優
63000050,uMeal 優善糧-台大水源店,A-200203731-00003-8,臺北市中正區思源街16號,優
63000080,吃飯囉媽媽便當,A-200220414-00000-2,臺北市文山區汀州路4段88號,優
63000010,INITA,A-190610931-00000-7,臺北市松山區八德路3段12巷52弄1號1樓,優
63000010,樂田-南復二店,A-128427006-00102-0,臺北市松山區南京東路3段253號,優
63000030,洛碁大飯店忠孝館,A-124807151-00001-7,臺北市大安區忠孝東路4段180號,優
63000030,享聚餐廳,A-194271390-00002-5,臺北市大安區忠孝東路3段1號,優
63000030,八方雲集-臺北科大,A-170472679-00995-3,臺北市大安區新生南路1段1號1樓,優
63000030,拉亞漢堡臺北科大,A-128813605-03465-9,臺北市大安區新生南路1段1號,優
63000030,喜歡你飯捲年糕-北科大,A-202298520-00000-7,臺北市大安區新生南路1段1號,優
63000030,直火盒子低卡餐盒,A-202307033-00002-9,臺北市大安區建國南路1段81號,優
63000030,炸雞大獅-北科大店,A-202283545-00001-9,臺北市大安區建國南路1段81號,優
63000030,海音咖啡,A-200006558-00002-5,臺北市大安區新生南路1段3號,優
63000030,宣坊,A-202298361-00001-1,臺北市大安區新生南路1段1號2樓,優
63000030,可唐精品茶旅-北科大店,A-190884523-00000-7,臺北市大安區新生南路1段1號1樓,優
63000030,文華食堂,A-202284343-00001-6,臺北市大安區新生南路1段1號2樓,優
63000050,臺大合作社(合作社醫學院門市),A-101483519-00005-4,臺北市中正區仁愛路1段1號B2,優
63000050,樂田麵包屋-北車二店,A-128427006-00100-8,臺北市中正區忠孝西路1段49號B3 11號店,優
63000050,樂田麵包屋-台大二店,A-128427006-00104-2,臺北市中正區公園路52號,優
63000050,SIRAYA COFFEE,A-200124767-00001-7 ,臺北市中正區徐州路2之3號,優
63000050,MIXTIO(秘地),A-202265672-00001-0,臺北市中正區仁愛路1段1號,優
63000050,問事咖啡,A-190145528-00004-6,臺北市中正區仁愛路1段1號B1,優
63000050,葵川食記,A-190145528-00001-3,臺北市中正區仁愛路1段1號B1,優
63000050,荖子鍋Plus 東森北車店,A-202281799-00001-8,臺北市中正區忠孝西路1段47號B1,優
63000030,BAHO(八和 大安),A-182855497-00000-6,臺北市大安區安和路1段102巷4號,優
63000040,Ad Astra,A-190620017-00002-5,臺北市中山區中山北路2段45巷23號1樓,優
63000030,EMBERS,A-182955355-00001-1,臺北市大安區仁愛路4段122巷24號,優
63000120,一之軒北榮分店,A-122751743-00103-3,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,每力果榮總店,A-112743858-00003-9,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,迷客夏PLUS台北榮總店,A-128949151-00855-5,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,李記中式餐廳,A-202314784-00001-9,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000120,福勝亭北榮店,A-197301707-00688-4,臺北市北投區石牌路2段201號中正樓生活廣場,優
63000030,椰林燒臘,A-200204135-00001-5,臺北市大安區羅斯福路4段1號,優
63000120,山水樂會館,A-116773754-00001-9,臺北市北投區中和街20巷6號,優
63000120,凱特無餓不做 輕食早午餐,A-200250981-00001-5,臺北市北投區學園路1號,優
63000120,泰牛雅上餐飲小吃,A-202310285-00001-1,臺北市北投區學園路1號,優
63000120,歐海唷尚一品餐廳,A-200007846-00006-0,臺北市北投區學園路1號,優
63000100,臺北市立行愛住宿長照機構(委託臺北醫學大學經營管理),A-193211661-00000-7,臺北市內湖區行善路250號1-2樓,優
63000100,晴光紅豆餅-內湖大潤發店,A-200108615-00000-0,臺北市內湖區舊宗路1段188號1樓,優
63000100,越式河粉-內湖大潤發店,A-199998569-00001-3,臺北市內湖區舊宗路1段188號1樓,優
63000100,beard papa-內湖大潤發店,A-180292991-00099-6,臺北市內湖區舊宗路1段188號1樓,優
63000100,12MINI-內湖大潤發店,A-161210008-00160-3,臺北市內湖區舊宗路1段188號1樓,優
63000100,霜江茶行-內湖大潤發店,A-124332824-00001-7,臺北市內湖區舊宗路1段188號1樓,優
63000100,韓食客-內湖大潤發店,A-152752425-00004-4,臺北市內湖區舊宗路1段188號1樓,優
63000120,臺北市私立高德老人長期照顧中心(養護型),A-172966255-00000-0,臺北市北投區磺港路156號1樓,優
63000020,Zaap,A-194266354-00001-8,臺北市信義區吳興街345巷6號,優
63000040,欣葉鐘菜,A-112107610-00038-7,臺北市中山區樂群二路199號1樓,優
63000090,衛生福利部基隆醫院附設南港綜合長照機構,A-402294548-00002-7,臺北市南港區南港路2段78號5樓,優
63000030,紅豆食府/遠企店,A-116794266-00003-2,臺北市大安區敦化南路2段203號B2,優
63000100,88樂章婚宴會館,A-154022092-00001-3,臺北市內湖區民善街88號,優
63000030,台灣大學－蛋白盒子,A-202308028-00000-2,臺北市大安區羅斯福路4段1號,優
63000030,台灣大學-食事場,A-100849579-00004-4,臺北市大安區羅斯福路4段1號,優
63000030,比司多,A-200204488-00000-5,臺北市大安區羅斯福路4段1號,優
63000030,厚宅,A-200228004-00000-5,臺北市大安區羅斯福路4段1號,優
63000030,悠悠鮮果屋,A-200204626-00000-9,臺北市大安區羅斯福路4段1號,優
63000030,吉登自助餐,A-128858882-00001-8,臺北市大安區羅斯福路4段1號,優
63000030,Doki PoKe夏威夷蒸鮮飯,A-202278415-00001-9,臺北市大安區羅斯福路4段1號,優
63000030,桔客義式麵屋,A-202265997-00001-0,臺北市大安區羅斯福路4段1號,優
63000040,鮨 嘉仁,A-100043068-00000-9,臺北市中山區吉林路28號1樓,優
63000030,小小樹食,A-153946836-00001-3,臺北市大安區大安路1段116巷17號,優
63000050,山內雞肉-南機場夜市店,A-202269800-00002-8,臺北市中正區中華路2段307巷20之3號,優
63000030,翊芳庭複合式餐飲,A-200236878-00001-4,臺北市大安區長興街92號(男七舍),優
63000040,天婦羅 杉村,A-190222968-00002-8,臺北市中山區樂群二路199號2樓,優
63000010,加分昆布鍋物-台北八德店,A-200199967-00001-1,臺北市松山區八德路4段170號1樓,優
63000010,台北碧瑤飯店,A-120682708-00001-2,臺北市松山區八德路2段367號1至10樓,優
63000010,祥福餐廳,A-183588006-00001-7,臺北市松山區南京東路4段50號2樓,良
63000010,天閣酒店-台北復興店,A-154348020-00001-5,臺北市松山區復興北路147號,優
63000120,國防大學廚房,A-154842824-00012-8,臺北市北投區中央北路2段70號,優
63000100,三商鮮五丼-內湖大潤發2館,A-197301707-00684-0,臺北市內湖區舊宗路1段188號1樓,優
63000100,星悅-內湖大全聯二店,A-202269966-00002-1,臺北市內湖區舊宗路1段188號1樓,優
63000040,順成蛋糕錦州店,A-128200887-00004-7,臺北市中山區松江路276號,優
63000030,Treehouse,A-200186532-00000-4,臺北市大安區杭州南路2段1號,優
63000060,江牛樓,A-202268299-00001-8,臺北市大同區民樂街6號,優
63000100,饗來美食(康寧生活事業股份有限公司),A-184912038-00000-3,臺北市內湖區成功路5段420巷28號1樓,優
63000090,京都柚子豚骨拉麵研究中心- 南港環球店,A-150866422-00008-9,臺北市南港區忠孝東路7段371號B1,優
63000090,京都御握丸-南港環球店,A-127732788-00001-3,臺北市南港區忠孝東路7段371號B1,優
63000090,洪瑞珍-環球南港店,A-142832420-00020-5,臺北市南港區忠孝東路7段371號B1,優
63000030,AJIMI - 割烹．味美,A-202310443-00001-7,臺北市大安區四維路52巷19弄5號1樓,優
63000100,MONEY JUMP,A-202297464-00000-3,臺北市內湖區民善街127號2樓,優
63000100,統一聖娜多堡-內湖門市,A-170790935-00086-2,臺北市內湖區臺北市內湖區成功路4段186號1樓,優
63000050,馬可先生健康烘焙-西門店,A-128467554-00002-1,臺北市中正區衡陽路130號,優
63000090,洛碁大飯店松山館,A-128691455-00057-0,臺北市南港區玉成街149號,優
63000030,壽司芳Sushiyoshi,A-183484261-00001-5,臺北市大安區忠孝東路4段216巷19弄12號1樓,優
63000090,台北馥華商旅南港館,A-125112707-00000-3,臺北市南港區三重路23號1至4樓,優
63000040,aMaze 心宴,A-194003753-00000-9,臺北市中山區明水路598號1樓,優
63000040,Bar Domani 義式餐酒館,A-128489086-00018-2,臺北市中山區樂群三路200號3樓05號櫃,優
63000060,set.,A-190265678-00001-2,臺北市大同區承德路2段110號,優
63000030,川蜀牛肉麵,A-101738267-00001-3,臺北市大安區龍泉街32號,優
63000030,雞房重地,A-200152704-00001-9,臺北市大安區師大路39巷19號,優
63000110,大戶屋大葉高島屋店,A-153089762-00036-7,臺北市士林區忠誠路2段55號B1,優
63000110,OTIS Café,A-172922291-00001-3,臺北市士林區美德街104號1樓,優
63000110,咬一口脆皮雞蛋糕,A-200164545-00001-5,臺北市士林區文林路406號1樓,優
63000030,吉菈朵食品行,A-200203282-00001-7,臺北市大安區龍泉街62號1樓,優
63000030,義肥好好吃舖,A-188203986-00000-2,臺北市大安區師大路59巷9之3號,優
63000030,工方的咖啡店,A-200225849-00001-0,臺北市大安區師大路105巷18號1樓,優
63000030,元日本豚骨拉麵,A-202302313-00001-4,臺北市大安區泰順街16巷41號,優
63000020,麥當勞-台北大巨蛋,A-112411160-01813-7,臺北市信義區忠孝東路4段515號(D棟B2),優
63000100,麥當勞-台北舊宗二,A-112411160-01790-1,臺北市內湖區舊宗路1段275號,優
63000100,麥當勞-台北東湖,A-112411160-01784-4,臺北市內湖區東湖路135號,優
63000110,麥當勞-台北中山北,A-112411160-01739-4,臺北市士林區中山北路6段152及154號1樓,優
63000090,麥當勞-南港中信,A-112411160-01725-9,臺北市南港區經貿二路188號,優
63000040,麥當勞-南西誠品,A-112411160-01701-3,臺北市中山區南京西路14號1樓、B1,優
63000070,麥當勞-台北萬大二,A-112411160-01240-1,臺北市萬華區萬大路215號,優
63000110,麥當勞-台北東吳,A-112411160-01220-9,臺北市士林區臨溪路70號1樓,優
63000040,麥當勞-台北南京五,A-112411160-01207-4,臺北市中山區南京東路3段210號1樓,優
63000050,麥當勞-台北公館,A-112411160-01194-9,臺北市中正區羅斯福路4段76之1號1樓及76號B1,優
63000030,麥當勞-台北台大,A-112411160-01190-5,臺北市大安區羅斯福路4段1號1樓,優
63000100,麥當勞-台北舊宗,A-112411160-01184-8,臺北市內湖區舊宗路1段135號,優
63000050,麥當勞-台北車站微風,A-112411160-01168-0,臺北市中正區北平西路3號1樓,優
63000080,麥當勞-台北動物園三,A-112411160-01163-5,臺北市文山區新光路2段30號,優
63000020,麥當勞-新台北101,A-112411160-01159-0,臺北市信義區市府路45號B1,優
63000100,麥當勞-台北瑞光,A-112411160-01145-5,臺北市內湖區瑞光路517號1樓,優
63000100,麥當勞-台北西湖,A-112411160-01111-8,臺北市內湖區內湖路1段283號1樓,優
63000030,麥當勞-復興二,A-112411160-01104-0,臺北市大安區復興南路2段273號,優
63000090,麥當勞-忠孝八,A-112411160-01094-8,臺北市南港區忠孝東路6段438號1樓,優
63000080,麥當勞-台北考試院,A-112411160-01089-2,臺北市文山區木柵路1段137號,優
63000020,麥當勞-台北莊敬,A-112411160-01086-9,臺北市信義區莊敬路475號1樓,優
63000010,麥當勞-台北南京影城,A-112411160-01057-7,臺北市松山區南京東路5段162號1樓,優
63000090,麥當勞-台北研究院,A-112411160-01053-3,臺北市南港區研究院路1段99號,優
63000120,麥當勞-台北承德II,A-112411160-01047-6,臺北市北投區承德路7段262號1樓,優
63000090,麥當勞-台北南港,A-112411160-01034-2,臺北市南港區南港路2段16號1樓,優
63000080,麥當勞-台北木新,A-112411160-01007-2,臺北市文山區木新路3段174號1樓,優
63000070,麥當勞-台北西園二,A-112411160-00994-6,臺北市萬華區西園路2段240號,優
63000060,麥當勞-民生三,A-112411160-00970-0,臺北市大同區民生西路55號,優
63000100,麥當勞-台北內湖,A-112411160-00958-6,臺北市內湖區內湖路1段741號1樓,優
63000120,麥當勞-台北大業,A-112411160-00950-8,臺北市北投區北投路2段15號,優
63000050,麥當勞-台北南昌,A-112411160-00942-9,臺北市中正區南昌路1段149號1樓,優
63000030,麥當勞-台北麟光,A-112411160-00940-7,臺北市大安區和平東路3段406巷8號1樓,優
63000040,麥當勞-民權三,A-112411160-00925-0,臺北市中山區民權西路68號1樓,優
63000030,麥當勞-忠孝五,A-112411160-00923-8,臺北市大安區忠孝東路4段73之1號,優
63000080,麥當勞-台北興隆,A-112411160-00920-5,臺北市文山區興隆路3段54號,優
63000020,麥當勞-忠孝四,A-112411160-00899-0,臺北市信義區忠孝東路5段522號1樓,優
63000030,麥當勞-台北信義,A-112411160-00897-8,臺北市大安區信義路4段273號1樓,優
63000120,麥當勞-台北石牌,A-112411160-00883-3,臺北市北投區石牌路2段126號,優
63000040,麥當勞-林森三,A-112411160-00882-2,臺北市中山區林森北路413號1樓,優
63000050,麥當勞-台北公園,A-112411160-00879-8,臺北市中正區公園路30之1號,優
63000050,麥當勞-林森二,A-112411160-00867-5,臺北市中正區林森南路1號,優
63000110,麥當勞-陽明山,A-112411160-00865-3,臺北市士林區格致路62號,優
63000080,麥當勞-景美,A-112411160-00857-4,臺北市文山區景中街30巷12號,優
63000030,麥當勞-羅斯福,A-112411160-00841-7,臺北市大安區羅斯福路2段45號,優
63000050,麥當勞-台北館前,A-112411160-00836-1,臺北市中正區館前路8號,優
63000030,麥當勞-台北光復,A-112411160-00835-0,臺北市大安區光復南路286號,優
63000040,麥當勞-林森一,A-112411160-00833-8,臺北市中山區南京東路1段86號,優
63000010,麥當勞-台北民生,A-112411160-00831-6,臺北市松山區民生東路3段135號,優
63000040,築間-台北農安店,A-183293333-00091-2,臺北市中山區農安街57號,優
63000030,築間-台北忠孝二店,A-183293333-00089-9,臺北市大安區忠孝東路4段120號2樓,優
63000100,築間-內湖成功店,A-183293333-00042-8,臺北市內湖區成功路4段34號1樓,優
63000040,築間-台北雙城店,A-183293333-00037-2,臺北市中山區雙城街34號1樓,優
63000020,築間-台北忠孝一店,A-183293333-00090-1,臺北市信義區忠孝東路5段695號,優
63000120,築間-北投石牌店,A-183293333-00051-8,臺北市北投區石牌路1段160號,優
63000090,築間-台北南港店,A-183293333-00092-3,臺北市南港區興中路56巷3號,優
63000010,築間-台北復興南店,A-183293333-00105-8,臺北市松山區復興南路1段1之1號,優
63000040,築間-台北松江店,A-183293333-00109-2,臺北市中山區松江路27號,優
63000040,石二鍋中崙大潤發店,A-161210008-00121-0,臺北市中山區八德路2段306號B1,優
63000120,石二鍋捷運新北投店,A-161210008-00122-1,臺北市北投區泉源路12號2樓,優
63000110,石二鍋士林中正店,A-161210008-00116-4,臺北市士林區中正路183號、185號,優
63000110,石二鍋台北天母西店,A-161210008-00026-4,臺北市士林區天母西路40號,優
63000030,石二鍋台北安居店,A-161210008-00032-1,臺北市大安區安居街50號1樓,優
63000050,石二鍋台北延平南店,A-161210008-00125-4,臺北市中正區延平南路183號1樓及179巷1弄3號1樓,優
63000030,石二鍋台北信義店,A-161210008-00030-9,臺北市大安區信義路2段72號1樓,優
63000020,石二鍋台北捷運後山埤店,A-184630426-00239-5,臺北市信義區孝東路5段787號1樓及789號1樓,優
63000040,台灣壽司郎-台北林森店, A-152929520-00023-7,臺北市中山區林森北路247號B1,優
63000040,台灣壽司郎-台北松江長安店, A-152929520-00012-5,臺北市中山區松江路61之1號2樓,優
63000050,台灣壽司郎-台北中華路店, A-152929520-00002-4,臺北市中正區中華路1段41號1樓,優
63000100,台灣壽司郎-台北内湖大潤發店, A-152929520-00041-7,臺北市內湖區舊宗路1段188號1樓,優
63000090,台灣壽司郎-南港CITYLINK店, A-152929520-00048-4,臺北市南港區忠孝東路7段369號5樓,優
63000110,鬍鬚張-台北重慶店,A-122721208-00003-5,臺北市士林區重慶北路4段146號,優
63000110,鬍鬚張-台北承德店,A-122721208-00004-6,臺北市士林區承德路4段66號,優
